artigoEmPeriodico	 	2017	1877-0509	http://dx.doi.org/10.1016/j.procs.2017.11.114	Proposal of a gold standard database model of adverse drug reactions reports	PROCEDIA COMPUTER SCIENCE	RODRIGUES, L. M. L. ; SILVA, F. A. B. ; CORREIA, R. J. C. ; RIJO, R. P. C. L. ; ALVES, D.		
artigoEmPeriodico	 	2017	1413-8123	http://dx.doi.org/10.1590/1413-812320172212.0143016	Distribution of pulmonary tuberculosis in Rio de Janeiro (Brazil): a spatial analysis	Ciencia & Saude Coletiva	RODRIGUES, N. C. P. ; BASTOS, L. S. ; ALMEIDA, A. S. ; FLYNN, M. ; ANDRADE, M. K. N. ; BRAGA, J. U. ; LINO, V. T. S.		
artigoEmPeriodico	 	2017	1935-2735	http://dx.doi.org/10.1371/journal.pntd.0005754	Genetic polymorphisms of the IL6 and NOD2 genes are risk factors for inflammatory reactions in leprosy	PLoS Neglected Tropical Diseases	SALES-MARQUES, CAROLINNE ; Cardoso, Cynthia Chester ; ALVARADO-ARNEZ, LUCIA ELENA ; ILLARAMENDI, XIMENA ; SALES, ANNA MARIA ; HACKER, MARIANA DE ANDRÉA ; BARBOSA, MAYARA GARCIA DE MATTOS ; NERY, JOSÉ AUGUSTO DA COSTA ; PINHEIRO, ROBERTA OLMO ; SARNO, EUZENIR NUNES ; Pacheco, Antonio Guilherme ; Moraes, Milton Ozório		
artigoEmPeriodico	 	2017	0344-0338	http://dx.doi.org/10.1016/j.prp.2017.11.022	Gallic acid modulates phenotypic behavior and gene expression in oral squamous cell carcinoma cells by interfering with leptin pathway	PATHOLOGY RESEARCH AND PRACTICE	SANTOS, E. M. S. ; SANTOS, H. O. ; GUIMARAES, T. A. ; FRAGA, C. A. C. ; ROCHA, R. G. ; SILVEIRA, L. H. ; BATISTA, P. R. ; OLIVEIRA, P. S. L. ; MELO, G. A. ; SANTOS, S. H. ; PAULA, A. M. B. ; GUIMARAES, A. L. S. ; FARIAS, L. C.		
artigoEmPeriodico	 	2017	1744-6872	http://dx.doi.org/10.1097/fpc.0000000000000273	Differential effects of predictors of warfarin dose according to race/color categories in the admixed Brazilian population	Pharmacogenetics and Genomics	Suarez-Kurtz, Guilherme ; Struchiner, Claudio J.		
artigoEmPeriodico	 	2017	0074-0276	http://dx.doi.org/10.1590/0074-02760160522	Structural insights into leishmanolysins encoded on chromosome 10 of Leishmania (Viannia) braziliensis	MEMORIAS DO INSTITUTO OSWALDO CRUZ	SUTTER, AMANDA ; ANTUNES, DEBORAH ; SILVA-ALMEIDA, MARIANA ; COSTA, MAURÍCIO GARCIA DE SOUZA ; CAFFARENA, ERNESTO RAUL		
artigoEmPeriodico	 	2017	0955-3959	http://dx.doi.org/10.1016/j.drugpo.2017.07.034	Criminal justice involvement of crack cocaine users in the city of Rio de Janeiro and Greater Metropolitan Area: Implications for public health and the public security agenda	INTERNATIONAL JOURNAL OF DRUG POLICY	TOLEDO, L. ; CANO, I. ; BASTOS, L. S. ; BERTONI, NEILANE ; BASTOS, FRANCISCO I.		
artigoEmPeriodico	 	2017	0950-2688	http://dx.doi.org/10.1017/s0950268817000358	Zika in Rio de Janeiro: Assessment of basic reproduction number and comparison with dengue outbreaks	Epidemiology and Infection (Online)	VILLELA, D. A. M. ; BASTOS, L. S. ; DE CARVALHO, L. M. ; CRUZ, O. G. ; GOMES, M. F. C. ; DUROVNI, B. ; LEMOS, M. C. ; SARACENI, V. ; COELHO, F. C. ; CODEÇO, C. T.		
artigoEmPeriodico	 	2017	1007-5704	http://dx.doi.org/10.1016/j.cnsns.2016.10.010	Imperfect testing of individuals for infectious diseases: Mathematical model and analysis	Communications in Nonlinear Science and Numerical Simulation	VILLELA, DANIEL A.M		
artigoEmPeriodico	 	2017	1935-2735	http://dx.doi.org/10.1371/journal.pntd.0005682	Novel inference models for estimation of abundance, survivorship and recruitment in mosquito populations using mark-release-recapture data	PLoS Neglected Tropical Diseases	VILLELA, DANIEL ANTUNES MACIEL; GARCIA, GABRIELA DE AZAMBUJA ; MACIEL-DE-FREITAS, RAFAEL		
artigoEmPeriodico	 	2017	1567-1348	http://dx.doi.org/10.1016/j.meegid.2017.11.009	Host genetics and dengue fever	INFECTION GENETICS AND EVOLUTION	XAVIER-CARVALHO, CAROLINE ; Cardoso, Cynthia Chester ; DE SOUZA KEHDY, FERNANDA ; Pacheco, Antonio Guilherme ; Moraes, Milton Ozório		
artigoEmPeriodico	 	2017	0198-8859	http://dx.doi.org/10.1016/j.humimm.2017.07.013	Association of rs1285933 single nucleotide polymorphism in CLEC5A gene with dengue severity and its functional effects	HUMAN IMMUNOLOGY	XAVIER-CARVALHO, CAROLINE ; CEZAR, RENATA DUARTE DA SILVA ; FREIRE, NAISHE MATOS ; VASCONCELOS, CARLA MARIA MOLA DE ; SOLORZANO, VICTOR EDGARFIESTAS ; DE TOLEDO-PINTO, THIAGO GOMES ; FIALHO, LUCIANA GOMES ; DO CARMO, RODRIGO FELICIANO ; VASCONCELOS, LUYDSON RICHARDSON SILVA ; CORDEIRO, MARLI TENÓRIO ; BAPTISTA, PAULO ; DE AZEREDO, ELZINANDES LEAL ; DA CUNHA, RIVALDO VENÂNCIO ; DE SOUZA, LUIZ JOSÉ ; Pacheco, Antonio Guilherme ; KUBELKA, CLAIRE FERNANDES ; MOURA, PATRÍCIA MUNIZ MENDES FREIRE DE ; MORAES, MILTON OZORIO		
artigoEmPeriodico	 	2016	2358-291X	http://dx.doi.org/10.1590/1414-462x201600010272	Caracterização do envelhecimento populacional no município do Rio de Janeiro: contribuições para políticas públicas sustentáveis	CADERNOS SAÚDE COLETIVA	ALVES, DAVI DA SILVEIRA BARROSO ; BARBOSA, MARIA TEREZA SERRANO ; Caffarena, Ernesto Raúl ; SILVA, ALEXANDRE SOUSA DA		
artigoEmPeriodico	 	2016	0887-3585	http://dx.doi.org/10.1002/prot.24994	Exploring the unbinding of <i>Leishmania (L.) amazonensis</i> CPB derived-epitopes from H2 MHC class I proteins	PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS	BRANDT, ARTUR M. L. ; Batista, Paulo Ricardo ; SOUZA-SILVA, FRANKLIN ; ALVES, CARLOS ROBERTO ; CAFFARENA, ERNESTO RAUL		
artigoEmPeriodico	 	2016	1935-2735	http://dx.doi.org/10.1371/journal.pntd.0004636	Zika Virus Outbreak in Rio de Janeiro, Brazil: Clinical Characterization, Epidemiological and Virological Aspects	PLoS Neglected Tropical Diseases (Online)	BRASIL, PATRÍCIA ; CALVET, GUILHERME AMARAL ; SIQUEIRA, ANDRÉ MACHADO ; WAKIMOTO, MAYUMI ; DE SEQUEIRA, PATRÍCIA CARVALHO ; NOBRE, ALINE ; QUINTANA, MARCEL DE SOUZA BORGES ; MENDONÇA, MARCO CESAR LIMA DE ; LUPI, OTILIA ; DE SOUZA, ROGERIO VALLS ; ROMERO, CAROLINA ; ZOGBI, HERUZA ; BRESSAN, CLARISSE DA SILVEIRA ; ALVES, SIMONE SAMPAIO ; LOURENÇO-DE-OLIVEIRA, RICARDO ; NOGUEIRA, RITA MARIA RIBEIRO ; CARVALHO, MARILIA SÁ ; DE FILIPPIS, ANA MARIA BISPO ; JAENISCH, THOMAS		
artigoEmPeriodico	 	2016	1932-6203	http://dx.doi.org/10.1371/journal.pone.0157120	Seasonal Differences in Density But Similar Competitive Impact of Aedes albopictus (Skuse) on Aedes aegypti (L.) in Rio de Janeiro, Brazil	Plos One	CAMARA, DANIEL CARDOSO PORTELA ; Codeço, Claudia Torres ; JULIANO, STEVEN A. ; LOUNIBOS, L. PHILIP ; RIBACK, THAIS IRENE SOUZA ; PEREIRA, GLAUCIO ROCHA ; HONORIO, NILDIMAR ALVES		
artigoEmPeriodico	 	2016	1678-4464	http://dx.doi.org/10.1590/0102-311X00066215	Eating patterns in the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil): an exploratory analysis	Cadernos de Saúde Pública (Online)	CARDOSO, LETÍCIA DE OLIVEIRA ; CARVALHO, MARILIA SÁ ; Cruz, Oswaldo Gonçalves ; MELERE, CRISTIANE ; LUFT, VIVIAN CRISTINE ; MOLINA, MARIA DEL CARMEN BISI ; FARIA, CAROLINA PERIM DE ; BENSEÑOR, ISABELA M. ; MATOS, SHEILA MARIA ALVIM ; FONSECA, MARIA DE JESUS MENDES DA ; GRIEP, ROSANE HARTER ; CHOR, DÓRA		
artigoEmPeriodico	 	2016	1678-4464	http://dx.doi.org/10.1590/0102-311XED010516	Zika em Cadernos de Saúde Pública: novamente?	Cadernos de Saúde Pública (Online)	CARVALHO, Marilia Sá		
artigoEmPeriodico	 	2016	1678-4464	http://dx.doi.org/10.1590/0102-311XED010416	Zika em Cadernos de Saúde Pública	Cadernos de Saúde Pública (Online)	CARVALHO, Marilia Sá		
artigoEmPeriodico	 	2016	1678-4464	http://dx.doi.org/10.1590/0102-311X00016216	DENGUE: TEORIAS E PRÁTICAS	Cadernos de Saúde Pública (Online)	CARVALHO, Marilia Sá		
artigoEmPeriodico	 	2016	1678-4464	http://dx.doi.org/10.1590/0102-311xen011216	I think there should be a mutual learning. Interview with Ezra S. Susser	Cadernos de Saúde Pública (Online)	CARVALHO, Marilia Sá		
artigoEmPeriodico	 	2016	1471-2458	http://dx.doi.org/10.1186/s12889-016-3447-5	Association between perceived neighbourhood characteristics, physical activity and diet quality: results of the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil)	BMC Public Health (Online)	CHOR, DÓRA ; CARDOSO, LETÍCIA OLIVEIRA ; NOBRE, ALINE ARAÚJO ; GRIEP, ROSANE HÄRTER ; FONSECA, MARIA DE JESUS MENDES ; GIATTI, LUANA ; BENSENOR, ISABELA ; DEL CARMEN BISI MOLINA, MARIA ; AQUINO, ESTELA M. L. ; DIEZ-ROUX, ANA ; DE PINA CASTIGLIONE, DÉBORA ; SANTOS, SIMONE M.		
artigoEmPeriodico	 	2016	1678-8060	http://dx.doi.org/10.1590/0074-02760160003	Zika is not a reason for missing the Olympic Games in Rio de Janeiro: response to the open letter of Dr Attaran and colleagues to Dr Margaret Chan, Director - General, WHO, on the Zika threat to the Olympic and Paralympic Games	Memórias do Instituto Oswaldo Cruz (Impresso)	CODEÇO, CLAUDIA ; VILLELA, DANIEL ; GOMES, MARCELO F ; BASTOS, LEONARDO ; CRUZ, OSWALDO ; STRUCHINER, CLAUDIO ; CARVALHO, LUIS MAX ; COELHO, FLAVIO		
artigoEmPeriodico	 	2016	1201-9712	http://dx.doi.org/10.1016/j.ijid.2016.08.023	Higher incidence of Zika in adult women in Rio de Janeiro suggests a significant contribution of sexual transmission from men to women	International Journal of Infectious Diseases	COELHO, FLAVIO CODEÇO ; DUROVNI, BETINA ; SARACENI, VALERIA ; LEMOS, CRISTINA ; CODECO, CLAUDIA TORRES ; CAMARGO, SABRINA ; CARVALHO, LUIZ MAX DE ; BASTOS, LEONARDO ; ARDUINI, DENISE ; VILLELA, DANIEL A.M. ; ARMSTRONG, MARGARET		
artigoEmPeriodico	 	2016	1201-9712	http://dx.doi.org/10.1016/j.ijid.2016.08.023	Higher incidence of Zika in adult women than adult men in Rio de Janeiro suggests a significant contribution of sexual transmission from men to women	International Journal of Infectious Diseases	COELHO, FLAVIO CODEÇO ; DUROVNI, BETINA ; SARACENI, VALERIA ; LEMOS, CRISTINA ; CODECO, CLAUDIA TORRES ; CAMARGO, SABRINA ; DE CARVALHO, LUIZ MAX ; BASTOS, LEONARDO ; ARDUINI, DENISE ; VILLELA, DANIEL A.M. ; ARMSTRONG, MARGARET		
artigoEmPeriodico	 	2016	1473-3099	http://dx.doi.org/10.1016/S1473-3099(16)30007-X	Epidemiological data accessibility in Brazil	Lancet. Infectious Diseases (Print)	COELHO, FLÁVIO CODEÇO ; CODEÇO, CLÁUDIA TORRES ; Cruz, Oswaldo Gonçalves ; CAMARGO, SABRINA ; BLIMAN, PIERRE-ALEXANDRE		
artigoEmPeriodico	 	2016	2352-3018	http://dx.doi.org/10.1016/s2352-3018(16)30052-2	Mortality in HIV-infected women, heterosexual men, and men who have sex with men in Rio de Janeiro, Brazil: an observational cohort study	Lancet HIV	Coelho, L ; GRINSZTEJN, BEATRIZ ; CASTILHO, J. L. ; De Boni, R. ; QUINTANA, M. S. B. ; CAMPOS, D. P. ; RIBEIRO, SAYONARA ROCHA ; Pacheco, A G ; VELOSO, VALDILEA G ; LUZ, PAULA M.		
artigoEmPeriodico	 	2016	1678-4464	http://dx.doi.org/10.1590/0102-311xed010116	Inovação, qualidade e quantidade: escolha dois	Cadernos de Saúde Pública (Online)	Coeli, Cláudia Medina ; CARVALHO, Marilia Sá ; LIMA, LUCIANA DIAS DE		
artigoEmPeriodico	 	2016	1678-4464	http://dx.doi.org/10.1590/0102-311X00103115	Utilização de diagramas causais em epidemiologia: um exemplo de aplicação em situação de confusão	Cadernos de Saúde Pública (Online)	CORTES, TAÍSA RODRIGUES ; FAERSTEIN, EDUARDO ; Struchiner, Claudio José		
artigoEmPeriodico	 	2016	1660-4601	http://dx.doi.org/10.3390/ijerph13090920	DengueME: A Tool for the Modeling and Simulation of Dengue Spatiotemporal Dynamics	International Journal of Environmental Research and Public Health	DE LIMA, TIAGO ; LANA, RAQUEL ; DE SENNA CARNEIRO, TIAGO ; CODEÇO, CLÁUDIA ; MACHADO, GABRIEL ; FERREIRA, LUCAS ; DE CASTRO MEDEIROS, LÍLIAM ; DAVIS JUNIOR, CLODOVEU		
artigoEmPeriodico	 	2016	1612-9202	http://dx.doi.org/10.1007/s10393-016-1167-z	Evolution of Socioeconomic Conditions and Its Relation to Spatial-Temporal Changes of Giardiasis and Helminthiasis in Amazonian Children	EcoHealth	DELFINO, B. M. ; CAMPOS, R. G. ; PEREIRA, T. M. ; MANTOVANI, S. A. S. ; OLIART-GUZMÁN, H. ; MARTINS, A. C. ; BRAÑA, A. M. ; BRANCO, F. L. C. C. ; FILGUEIRA-JÚNIOR, J. A. ; SANTOS, A. P. ; ARAÚJO, T. S. ; OLIVEIRA, C. S. M. ; RAMALHO, A. A. ; MUNIZ, P. T. ; CODEÇO, C. T. ; DA SILVA-NUNES, M.		
artigoEmPeriodico	 	2016	0022-538X	http://dx.doi.org/10.1128/JVI.00187-16	H NMR metabolomics of plasma unveils liver dysfunction in dengue patients	Journal of Virology (Print)	EL-BACHA, TATIANA ; Struchiner, Claudio J. ; CORDEIRO, MARLI TENORIO ; ALMEIDA, FABIO C. L. ; DE AZEVEDO MARQUES, ERNESTO TORRES ; DA POIAN, ANDREA T.		
artigoEmPeriodico	 	2016	1548-7091	http://dx.doi.org/10.1038/nmeth.3838	Automated structure modeling of large protein assemblies using crosslinks as distance restraints	NATURE METHODS	FERBER, MATHIAS ; KOSINSKI, JAN ; ORI, ALESSANDRO ; RASHID, UMAR J ; MORENO-MORCILLO, MARÍA ; SIMON, BERND ; BOUVIER, GUILLAUME ; Batista, Paulo Ricardo ; MÜLLER, CHRISTOPH W ; BECK, MARTIN ; NILGES, MICHAEL		
artigoEmPeriodico	 	2016	1932-6203	http://dx.doi.org/10.1371/journal.pone.0160196	Using Wolbachia Releases to Estimate Aedes aegypti (Diptera: Culicidae) Population Size and Survival	Plos One	GARCIA, GABRIELA DE AZAMBUJA ; DOS SANTOS, LILHA MARIA BARBOSA ; VILLELA, DANIEL ANTUNES MACIEL ; MACIEL-DE-FREITAS, RAFAEL		
artigoEmPeriodico	 	2016	1472-6874	http://dx.doi.org/10.1186/s12905-016-0316-4	Prenatal care and childbirth assistance in Amazonian women before and after the Pacific Highway Construction (2003-2011): a cross-sectional study	BMC Women'S Health (Online)	GUIMARÃES, ANDRÉIA S. ; MANTOVANI, SAULO A. S. ; OLIART-GUZMÁN, HUMBERTO ; MARTINS, ANTONIO C. ; FILGUEIRA-JÚNIOR, JOSÉ ALCÂNTARA ; SANTOS, ANA PAULA ; BRAÑA, ATHOS MUNIZ ; BRANCO, FERNANDO LUÍS CUNHA CASTELO ; PEREIRA, THASCIANY MORAES ; DELFINO, BRENO MATOS ; RAMALHO, ALANDERSON A. ; OLIVEIRA, CRISTIELI S. M. ; ARAÚJO, THIAGO S. ; DE LARA ESTRADA, CARLOS HERMOGENES MANRIQUE ; ARRÓSPIDE, NANCY ; MUNIZ, PASCOAL T. ; CODEÇO, CLÁUDIA T. ; DA SILVA-NUNES, MÔNICA		
artigoEmPeriodico	 	2016	1935-2735	http://dx.doi.org/10.1371/journal.pntd.0004275	Spatiotemporal Determinants of Urban Leptospirosis Transmission: Four-Year Prospective Cohort Study of Slum Residents in Brazil	PLoS Neglected Tropical Diseases (Online)	HAGAN, JOSÉ E. ; MORAGA, PAULA ; COSTA, FEDERICO ; CAPIAN, NICOLAS ; Ribeiro, Guilherme S. ; WUNDER, ELSIO A. ; Felzemburgh, Ridalva D. M. ; Reis, Renato B. ; NERY, NIVISON ; Santana, Francisco S. ; FRAGA, DEBORAH ; DOS SANTOS, BALBINO L. ; Santos, Andréia C. ; Queiroz, Adriano ; TASSINARI, WAGNER ; Carvalho, Marilia S. ; Reis, Mitermayer G. ; DIGGLE, PETER J. ; Ko, Albert I.		
artigoEmPeriodico	 	2016	1471-2458	http://dx.doi.org/10.1186/s12889-016-3340-2	Factors associated with overweight: are the conclusions influenced by choice of the regression method?	BMC Public Health (Online)	JUVANHOL, LEIDJAIRA LOPES ; LANA, RAQUEL MARTINS ; CABRELLI, RENATA ; BASTOS, LEONARDO SOARES ; NOBRE, ALINE ARAÚJO ; ROTENBERG, LÚCIA ; GRIEP, ROSANE HÄRTER		
artigoEmPeriodico	 	2016	1806-9940	http://dx.doi.org/10.1590/1517-869220162206153957	THE IMPACT OF PILATES EXERCISES ON THE POSTURAL ALIGNMENT OF HEALTHY ADULTS	Revista Brasileira de Medicina do Esporte	KRAWCZKY, BRUNA ; MAINENTI, MÍRIAM RAQUEL MEIRA ; Pacheco, Antonio Guilherme Fonseca		
artigoEmPeriodico	 	2016	1678-4464	http://dx.doi.org/10.1590/0102-311x00175614	Hepatitis A seroprevalence in public school children in Campos dos Goytacazes, Rio de Janeiro State, Brazil, prior to the introduction of the hepatitis A universal childhood vaccination	Cadernos de Saúde Pública (Online)	KURY, CHARBELL MIGUEL ; Pinto, M. A. ; SILVA, JAQUELLINE PEREIRA DA ; CRUZ, O. G. ; VITRAL, Claudia Lamarca		
artigoEmPeriodico	 	2016	0022-2585		Spatial Clustering of Aedes aegypti (Diptera: Culicidae) and Its Impact on Entomological Surveillance Indicators.	Journal of Medical Entomology	LIMA, ARTHUR WEISS DA SILVA ; HONÓRIO, N. A. ; CODECO, C. T.		
artigoEmPeriodico	 	2016	1678-4464	http://dx.doi.org/10.1590/0102-311xed011216	2016: um ano de perplexidade	Cadernos de Saúde Pública (Online)	LIMA, LUCIANA DIAS DE ; TRAVASSOS, CLAUDIA ; CARVALHO, Marilia Sa ; COELI, C. M.		
artigoEmPeriodico	 	2016	1678-4464	http://dx.doi.org/10.1590/0102-311xed020416	Democracia e Saúde Coletiva	Cadernos de Saúde Pública (Online)	LIMA, LUCIANA DIAS DE ; TRAVASSOS, CLAUDIA ; COELI, C. M. ; CARVALHO, Marilia Sa		
artigoEmPeriodico	 	2016	0092-8240	http://dx.doi.org/10.1007/s11538-015-0135-z	Modeling Importations and Exportations of Infectious Diseases via Travelers	Bulletin of Mathematical Biology (Print)	LOPEZ, LUIS FERNANDEZ ; AMAKU, M. ; Coutinho, Francisco Antonio Bezerra ; QUAM, MIKKEL ; Burattini, Marcelo Nascimento ; STRUCHINER, C. J. ; Wilder-Smith, Annelies ; Massad, Eduardo		
artigoEmPeriodico	 	2016	1758-2652	http://dx.doi.org/10.7448/IAS.19.1.20623	Survival benefits of antiretroviral therapy in Brazil: a model-based analysis	Journal of the International AIDS Society	Luz, Paula M ; GIROUARD, MICHAEL P ; GRINSZTEJN, B. ; FREEDBERG, KENNETH A ; Veloso, Valdilea G ; LOSINA, ELENA ; STRUCHINER, C. J. ; MACLEAN, RACHEL L ; PARKER, ROBERT A ; PALTIEL, A DAVID ; WALENSKY, ROCHELLE P		
artigoEmPeriodico	 	2016	1678-4464	http://dx.doi.org/10.1590/0102-311x00047715	Mind the gap: implementation challenges break the link between HIV/AIDS research and practice	Cadernos de Saúde Pública (Online)	MacCHARTY, S. ; REISNER, S. ; HOFFMANN, M. ; PEREZ-BRUMER, A. ; SILVA-SANTISTEBAN, A. ; NUMM, A. ; BASTOS, L. S. ; VASCONCELOS, M. ; KERR, L. ; BASTOS, F. I. ; DOURADO, I.		
artigoEmPeriodico	 	2016	1678-4561	http://dx.doi.org/10.1590/1413-81232015217.18602014	Stunting in children under five years old is still a health problem in the Western Brazilian Amazon: a population-based study in Assis Brasil, Acre, Brazil	Ciência & Saúde Coletiva (Online)	MANTOVANI, SAULO AUGUSTO SILVA ; RAMALHO, ALANDERSON ALVES ; PEREIRA, THASCIANY MORAES ; BRANCO, FERNANDO LUIZ CUNHA CASTELO ; OLIART-GUZMÁN, HUMBERTO ; DELFINO, BRENO MATOS ; BRAÑA, ATHOS MUNIZ ; MARTINS, ANTONIO CAMARGO ; FILGUEIRA-JÚNIOR, JOSÉ ALCÂNTARA ; SANTOS, ANA PAULA ; CAMPOS, RHANDERSON GARDINALI ; GUIMARÃES, ANDRÉIA SILVA ; ARAÚJO, THIAGO SANTOS DE ; OLIVEIRA, CRISTIELI SÉRGIO DE MENEZES ; CODEÇO, CLÁUDIA TORRES ; SILVA-NUNES, MÔNICA DA		
artigoEmPeriodico	 	2016	0899-9007	http://dx.doi.org/10.1016/j.nut.2016.04.009	Association of the FTO (rs9939609) and MC4R (rs17782313) gene polymorphisms with maternal body weight during pregnancy	Nutrition (Burbank, Los Angeles County, Calif.)	MARTINS, MAISA CRUZ ; TRUJILLO, JANET ; FARIAS, DAYANA RODRIGUES ; STRUCHINER, CLAUDIO JOSE ; KAC, Gilberto		
artigoEmPeriodico	 	2016	1948-5182	http://dx.doi.org/10.4254/wjh.v8.i32.1370	Changes in cellular proliferation and plasma products are associated with liver failure	World Journal of Hepatology	MELGAÇO, JULIANA GIL ; Soriani, Frederico Marianetti ; FERREIRA, PEDRO HENRIQUE SUCUPIRA ; PINHEIRO, LEONARDO ASSAF ; VIEIRA, YASMINE RANGEL ; DE OLIVEIRA, JAQUELINE MENDES ; Lewis-Ximenez, Lia Laura ; ARAÚJO, CRISTINA CARVALHO VIANNA ; Pacheco-Moreira, Lúcio Filgueiras ; Menezes, Gustavo Batista ; CRUZ, O. G. ; VITRAL, Claudia Lamarca ; Pinto, M. A.		
artigoEmPeriodico	 	2016	1475-9276	http://dx.doi.org/10.1186/s12939-016-0435-4	Inequalities in socioeconomic status and race and the odds of undergoing a mammogram in Brazil	International Journal for Equity in Health (Online)	MELO, Enirtes Caetano Prates ; DE OLIVEIRA, EVANGELINA XAVIER GOUVEIA ; Chor, Dóra ; CARVALHO, Marilia Sá ; Pinheiro, Rejane Sobrino		
artigoEmPeriodico	 	2016	0889-2229	http://dx.doi.org/10.1089/aid.2015.0265	Diabetes Mellitus is Associated with Increased Death Rates Among HIV-Infected Patients in Rio de Janeiro, Brazil	AIDS RESEARCH AND HUMAN RETROVIRUSES	MOREIRA, RODRIGO C. ; Pacheco, Antonio G. ; PAULA, ADELZON ; CARDOSO, SANDRA W. ; MOREIRA, RONALDO I. ; RIBEIRO, SAYONARA R. ; NUNES, ESTEVÃO P. ; GUIMARÃES, MARIA R. ; MELLO, FERNANDA C. ; VELOSO, VALDILEA G. ; GRINSZTEJN, BEATRIZ		
artigoEmPeriodico	 	2016	1932-6203	http://dx.doi.org/10.1371/journal.pone.0158999	HIV Infection Is Not Associated with Carotid Intima-Media Thickness in Brazil: A Cross-Sectional Analysis from the INI/ELSA-Brasil Study	Plos One	Pacheco, Antonio G.; GRINSZTEJN, BEATRIZ ; FONSECA, MARIA DE JESUS M. DA ; GRIEP, ROSANE HÄRTER ; LOTUFO, PAULO ; BENSENOR, ISABELA ; MILL, JOSÉ G. ; MOREIRA, RODRIGO DE C. ; MOREIRA, RONALDO I. ; FRIEDMAN, RUTH K. ; SANTINI-OLIVEIRA, MARILIA ; CARDOSO, SANDRA W. ; VELOSO, VALDILÉA G. ; CHOR, DÓRA		
artigoEmPeriodico	 	2016	1549-9596	http://dx.doi.org/10.1021/acs.jcim.6b00355	Boosting Docking-Based Virtual Screening with Deep Learning	Journal of Chemical Information and Modeling	PEREIRA, JANAINA CRUZ ; Caffarena, Ernesto Raúl ; DOS SANTOS, CICERO NOGUEIRA		
artigoEmPeriodico	 	2016	2045-2322	http://dx.doi.org/10.1038/srep33958	Smoothing a rugged protein folding landscape by sequence-based redesign	Scientific Reports	POREBSKI, BENJAMIN T. ; KELEHER, SHANI ; HOLLINS, JEFFREY J. ; NICKSON, ADRIAN A. ; MARIJANOVIC, EMILIA M. ; BORG, NATALIE A. ; COSTA, MAURICIO G. S. ; PEARCE, MARY A. ; DAI, WEIWEN ; ZHU, LIGUANG ; IRVING, JAMES A. ; HOKE, DAVID E. ; KASS, ITAMAR ; WHISSTOCK, JAMES C. ; BOTTOMLEY, STEPHEN P. ; WEBB, GEOFFREY I. ; MCGOWAN, SHEENA ; BUCKLE, ASHLEY M.		
artigoEmPeriodico	 	2016	0165-0327	http://dx.doi.org/10.1016/j.jad.2016.01.012	Plasma adiponectin and depressive symptoms during pregnancy and the postpartum period: A prospective cohort study	Journal of Affective Disorders (Print)	REBELO, FERNANDA ; FARIAS, DAYANA R ; Struchiner, Claudio J ; KAC, Gilberto		
artigoEmPeriodico	 	2016	1932-6203	http://dx.doi.org/10.1371/journal.pone.0158886	Changes in Maternal Plasma Adiponectin from Late Pregnancy to the Postpartum Period According to the Mode of Delivery: Results from a Prospective Cohort in Rio de Janeiro, Brazil	Plos One	REBELO, FERNANDA ; FRANCO-SENA, ANA BEATRIZ ; STRUCHINER, CLAUDIO JOSE ; KAC, Gilberto		
artigoEmPeriodico	 	2016	1353-8292	http://dx.doi.org/10.1016/j.healthplace.2016.08.008	The influence of socioeconomic, biogeophysical and built environment on old-age survival in a Southern European city	Health and Place	RIBEIRO, ANA ISABEL ; KRAINSKI, ELIAS TEIXEIRA ; AUTRAN, ROSEANNE ; TEIXEIRA, HUGO ; CARVALHO, Marilia Sa ; PINA, MF		
artigoEmPeriodico	 	2016	0143-005X	http://dx.doi.org/10.1136/jech-2015-206827	Where do people live longer and shorter lives? An ecological study of old-age survival across 4404 small areas from 18 European countries	Journal of Epidemiology and Community Health (1979)	RIBEIRO, ANA ISABEL ; KRAINSKI, ELIAS TEIXEIRA ; CARVALHO, Marilia Sá ; PINA, Maria de Fátima de		
artigoEmPeriodico	 	2016	2045-2322	http://dx.doi.org/10.1038/srep35385	Direct and indirect mechanisms of KLK4 inhibition revealed by structure and dynamics	Scientific Reports	RILEY, BLAKE T. ; ILYICHOVA, OLGA ; COSTA, MAURICIO G. S. ; POREBSKI, BENJAMIN T. ; DE VEER, SIMON J. ; SWEDBERG, JOAKIM E. ; KASS, ITAMAR ; HARRIS, JONATHAN M. ; HOKE, DAVID E. ; BUCKLE, ASHLEY M.		
artigoEmPeriodico	 	2016	0306-5251	http://dx.doi.org/10.1111/bcp.13049	Limited sampling strategy for determining metformin area under the plasma concentration-time curve	British Journal of Clinical Pharmacology (Print)	SANTORO, ANA BEATRIZ ; STAGE, TORE BJERREGAARD ; Struchiner, Claudio José ; CHRISTENSEN, METTE MARIE HOUGAARD ; BROSEN, KIM ; Suarez-Kurtz, Guilherme		
